Program,Course_Code,Total_no_of_Cheld,Total_absences,first_term,mid_term,final,Total_grade
BCSE,CSC 183,34,14,D+,C+,C-,F
BCSE,CSC 184,,,,,,
BCSE,MAT 147,51,16,B+,B,B-,C+
BBA,MGT 301,46,7,A,B+,A,A
BSEEE,EEN 345,43,4,C,A,B,A
BSEEE,EEN 330,,,,,,
BSME,MEC 488,,,,,,
BSCE,CEN 213,31,12,D+,F,C,C+
BSME,MEC 263,42,7,A,B+,A,A
BSCE,CEN 214,,,,,,
BSCE,EEN 183,41,19,D+,D+,C-,D
BSCE,CSC 184,,,,,,
BSCE,ART 203,13,5,C-,D,D+,C
BSCE,ENG 250,44,24,C-,C-,C-,C-
BSCE,ENG 101,54,22,D+,D+,D,C-
BSCE,MAT 147,32,17,D,B,C-,D
BSCE,CEN 160,23,6,B-,B+,B,B
BSCE,ECO 101,33,18,C,B-,D,D
BSME,MEC 488,,,,,,
BSME,MEC 140,,,,,,
BSME,MAT 167,52,9,A,B-,A,B
BSME,MEC 231,44,4,B-,B-,B,B
BSCE,ART 202,17,0,B-,A,B+,B
BCSE,CSC 455,35,30,F,F,F,F
BCSE,MAT 247,36,34,F,F,F,F
BCSE,PHY 112,,,,,,A
BCSE,STA 240,38,5,A,B-,B+,B-
BCSE,PHY 111,31,11,A,B,A,A
BCSE,PHY 112,,,,,,A
BCSE,STA 240,37,24,C-,D,C,B+
BCSE,BUS 201,33,13,B-,A,B,B+
BCSE,CSC 383,33,4,B+,B+,B+,C+
BCSE,CSC 283,37,10,B+,A,B-,C-
BCSE,CSC 284,,,C+,,,C-
BCSE,ENG 102,38,14,C+,D,D,D
BSEEE,EEN 287,32,0,A,A,B+,B-
BSEEE,MAT 197,34,0,C,B-,C-,F
BATHM,THM 301,33,13,B-,B,B-,C-
BATHM,THM 351,37,11,C-,C-,C-,F
BBA,CSC 103,42,25,F,D,F,C-
BBA,ECO 101,37,23,F,B-,F,F
BATHM,ACC 300,19,10,B-,F,C-,D
BSEEE,CHM 118,,,,,,
BBA,MAT 147,35,20,C-,A,F,F
BBA,ART 103,18,13,F,F,F,B-
BSAg,ENG 102,38,4,B-,B+,B-,D
BCSE,CSC 451,34,4,D+,D,C-,D+
BSME,ENG 102,41,1,D+,C-,C,D
BCSE,CSC 471,40,0,B-,A,B+,B
BCSE,EEN 184,,,,,,
BBA,ENG 203,44,3,B,B+,B+,A
BSEEE,MEC 231,39,6,C,D,C-,D
BSAg,ENV 101,19,3,C,B-,B,B-
BSEEE,EEN 408,,,,,,
BSEEE,EEN 374,,,,,,
BBA,ACC 300,19,0,B,B-,B+,B+
BCSE,CSC 183,38,0,B-,B+,B+,C+
BCSE,CSC 184,,,,,,
BCSE,ART 103,16,6,A,B-,B,A
BSME,MEC 203,51,25,B-,B+,B,B+
BSME,MEC 267,39,8,B,A,B-,C-
BSME,MEC 391,40,5,C,C+,C+,C-
BSME,CHM 117,32,6,B-,D+,B-,C
BSME,MAT 247,34,6,C-,D+,C+,D+
BCSE,CSC 183,33,5,B+,A,A,B-
BCSE,CSC 184,,,,,,
BCSE,STA 240,37,6,A,A,A,B+
BCSE,CSC 183,38,35,F,F,F,F
BCSE,ENG 101,53,33,F,D,F,C-
BCSE,CSC 184,,,,,,
BSME,ENG 102,35,18,D+,D+,C-,D+
BSME,MAT 147,33,18,B-,A,B-,C
BSME,MEC 120,,,,,,
BSME,ART 103,16,8,F,C-,F,F
BSME,PHY 111,33,20,F,B-,C-,B-
BSME,PHY 112,,,,,,B
BATHM,THM 331,32,1,B-,B,B,B+
BATHM,ART 203,16,2,A,B,B,C-
BSME,PHY 111,30,6,B-,C+,B-,C
BSCE,CEN 401,42,6,A,B-,A,A
BSME,MEC 238,,,,,,
BSEEE,ENG 101,56,0,B,B+,B,C-
BSME,MEC 231,39,0,D,F,C-,D+
BAEcon,ECO 490,,,,,B+,
BSCE,CEN 409,43,6,C-,B+,B,D+
BSCE,CEN 410,16,2,,A,A,
BSCE,CEN 377,36,2,B-,B-,B-,C-
BSCE,CEN 327,42,8,A,A,A,B-
BSCE,ART 203,13,3,B-,B-,B-,B
BAEcon,ECO 404,31,28,F,F,F,F
BAEcon,ART 203,16,10,I,I,I,C-
BSME,MEC 237,19,0,B,C,B,B-
BSME,ECO 101,33,1,C-,B-,C+,D+
BSME,MEC 140,,,,,,
BSEEE,EEN 275,43,4,A,A,A,B+
BSME,CHM 117,32,14,A,B+,C+,B
BSME,ECO 101,33,8,C+,B+,B-,C+
BSME,MEC 313,47,26,A,D,B+,A
BSEEE,MEC 271,43,10,A,B,B+,A
BCSE,ART 103,13,0,B+,A,A,B+
BCSE,ENV 101,19,1,B+,B+,A,A
BSME,MAT 247,35,15,D+,B+,C-,C
BSME,MEC 267,39,13,C+,A,B-,C+
BCSE,CSC 183,38,1,A,A,A,A
BCSE,ENG 102,35,0,A,A,A,A
BCSE,CSC 184,,,,,,
BCSE,MAT 147,31,0,D,A,C-,D
BSEEE,PHY 111,35,8,B,B,B,B
BSEEE,PHY 112,,,A,,,A
BSN,ENG 101,53,16,D+,F,D+,C-
BSEEE,MAT 167,34,15,D+,A,C-,D
BSME,MEC 423,29,20,C,D+,D+,C+
BSAg,ENG 101,53,53,F,F,F,F
BSAg,CSC 104,,,,,,
BSAg,CSC 103,37,32,F,F,F,F
BSEEE,EEN 346,14,0,,A,A,
BATHM,THM 241,44,3,B-,C,B-,B
BATHM,ACC 101,39,7,B+,F,C-,C
BATHM,THM 302,35,10,B-,B+,B-,B
BATHM,ECO 101,33,6,C,B,B-,C-
BSEEE,EEN 275,43,7,B+,A,A,A
BSEEE,MEC 231,39,8,C-,F,C-,C+
BAEcon,ECO 306,48,1,A,A,A,A
BATHM,ACC 201,43,13,D,D,C,D
BSEEE,MEC 120,,,,,,
BSME,MEC 437,33,16,C,B,B-,B-
BSEEE,ART 202,16,6,A,B+,B+,A
BSME,MAT 247,35,17,C,B,C+,D
BSME,MEC 267,39,22,B-,A,B-,C+
BCSE,MAT 219,16,3,B+,C+,A,A
BSME,MAT 247,35,20,C,I,I,C-
BSME,MEC 371,45,23,D,B,B-,B-
BSME,MEC 403,43,2,C-,A,B-,C-
BSME,MEC 404,,,,,,
BSME,CHM 117,32,22,D+,C+,C-,B-
BSME,CHM 118,,,,,,
BSME,MEC 313,34,2,B-,B+,B+,B+
BSME,MAT 237,36,0,D,A,C+,F
BSME,CHM 117,50,4,B-,D,B,B-
BSME,CHM 118,20,0,C,A,B+,B-
BSME,EEN 265,33,4,B-,B,B,B-
BSME,EEN 266,16,2,,B,B+,
BSME,MEC 453,37,5,B-,B,B-,B-
BCSE,CSC 455,32,0,A,A,A,B+
BCSE,CSC 383,31,2,B-,A,B+,B-
BBA,MGT 202,46,3,C-,C,B-,B+
BSME,ECO 101,33,19,B-,B,C+,C
BSME,MSE 177,20,7,B+,C-,B-,B
BSME,MEC 371,45,13,C-,C,B-,B-
BSME,MEC 347,42,13,C+,A,B-,B-
BSME,MEC 348,16,8,,C,C,
BSME,MEC 337,21,5,B,A,B+,B
BSME,MEC 238,12,6,,A,B-,
BSCE,CEN 372,20,0,,F,B-,
BSCE,CEN 160,23,0,B,A,A,A
BSEEE,EEN 258,14,8,,B,C+,
BSEEE,EEN 455,34,6,B,B-,B+,B+
BSEEE,ART 203,16,0,A,A,A,A
BSEEE,CSC 103,37,32,F,F,F,F
BSEEE,CSC 104,,,,,,
BSEEE,ENG 101,53,51,F,F,F,D+
BSCE,CSC 183,34,7,C,C,C,D
BSCE,CSC 184,,,,,,
BSEEE,MEC 271,32,7,C,B,B-,C
BSEEE,MEC 453,37,36,F,F,F,F
BSEEE,MAT 197,34,34,F,F,F,F
BSME,MEC 285,22,4,D+,C+,C+,B-
BSEEE,EEN 374,22,0,,B+,A,
BSEEE,EEN 266,16,0,,B-,B+,
BSEEE,PHY 111,30,0,B+,D,B+,A
BSEEE,PHY 112,14,0,A,A,A,A
BSME,EEN 266,16,10,,B+,B-,
BSEEE,EEN 432,16,2,,B,B+,
BSEEE,EEN 226,,,,,,
BSME,EEN 265,47,17,A,A,C+,B
BSEEE,MEC 120,,,,,,
BCSE,CSC 455,32,28,F,D+,F,F
BCSE,CSC 451,44,37,F,C,F,D+
BCSE,CSC 391,38,25,F,B+,F,F
BCSE,ENG 250,43,39,,F,F,
BSME,MEC 437,33,21,C-,A,C,C+
BSME,MEC 267,32,17,C,B+,C+,B-
BSME,CHM 118,,,,,,
BSME,PHY 112,,,B+,,,B+
BSEEE,EEN 454,,,,,,B+
BSEEE,EEN 408,22,2,,B,A,
BSEEE,EEN 408,22,6,,A,A,
BSEEE,EEN 374,22,4,,B+,A,
BSME,CHM 118,,,,,,
BSEEE,PHI 114,37,12,F,C-,D+,F
BSME,MSE 177,20,4,B-,D+,B-,B
BSME,MSE 178,,,,,,
BSME,MAT 167,34,17,A,A,C-,F
BSME,CHM 117,32,24,B-,D+,B-,B-
BSME,EEN 183,36,12,B,A,B-,C+
BSME,EEN 184,,,,,,
BSME,MEC 391,53,6,B-,A,B,C+
BSME,MEC 285,22,4,C,C,C+,C+
BSME,MEC 237,19,1,B+,B,B+,B-
BSME,ART 203,15,3,B-,A,B+,B
BSME,PHY 111,36,10,B-,B-,C-,C
BSME,MEC 403,43,2,B+,A,A,B+
BSME,MEC 404,,,,,,
BSME,MEC 423,29,6,C+,C-,C+,C+
BSCE,CEN 160,23,1,C,B-,B,C-
BSEEE,EEN 331,34,15,B,B+,B,B
BSEEE,CSC 184,,,,,,
BSCE,CEN 223,26,12,A,A,A,A
BSAg,ENG 101,43,34,F,F,F,F
BSAg,CSC 103,34,32,F,F,F,F
BSAg,CSC 104,,,,,,
BSAg,ART 102,16,11,F,F,F,F
BSAg,ART 204,29,29,F,F,F,F
BSCE,ENG 101,43,1,D+,C-,C-,D
BSCE,CSC 103,33,1,C-,B,B-,C-
BSCE,CSC 104,,,,,,
BSCE,ART 102,14,1,B+,B+,A,A
BSCE,ART 204,27,5,F,F,C-,F
BSCE,ECO 101,33,28,F,F,F,F
BSCE,CHM 117,32,8,C,C,B,B+
BSCE,CHM 118,16,4,,,,
BSCE,PHY 111,35,7,B-,B-,B-,C+
BSCE,MAT 167,50,8,C,C-,C,C
BSCE,ART 102,18,6,A,A,A,A
BSCE,ECO 101,33,6,B+,B-,B,C+
BSCE,CEN 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BSAg,AGR 490,,,,,A,
BSN,NUR 102,16,6,F,D,F,
BSN,BIO 102,,,,,,
BSME,EEN 183,37,13,B-,A,B-,B-
BSEEE,EEN 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BSEEE,EEN 490,,,,,B,
BSEEE,EEN 490,,,,,B-,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,B,
BATHM,MAT 107,40,39,F,F,F,F
BCSE,CSC 490,,,,,A,
MBA,MGT 501,25,1,B,B+,B,C+
BCSE,CSC 490,,,,,A,
BSN,BIO 101,43,19,F,B+,F,F
BATHM,THM 405,35,4,A,C,B-,D+
BCSE,CSC 455,32,6,D,A,C,D+
BCSE,CSC 451,35,7,D,F,D+,D
BCSE,ENG 102,45,6,C-,C-,C+,C+
BCSE,MAT 247,35,4,C,B-,B-,C+
BCSE,ART 202,16,4,B-,B-,B-,B-
BSEEE,EEN 406,14,4,,A,B+,
MBA,BUS 590,,,,,B-,
BSAg,AGR 490,,,,,A,
MBA,BUS 590,,,,,B+,
BSAg,AGR 490,,,,,A,
BBA,BUS 490,,,,,B-,
BSAg,AGR 490,,,,,B+,
MBA,BUS 590,,,,,B-,
BSAg,AGR 490,,,,,A,
BSAg,AGR 490,,,,,A,
MBA,BUS 590,,,,,I,
BSAg,AGR 490,,,,,A,
BSAg,AGR 490,,,,,A,
BBA,BUS 490,,,,,I,
BSAg,AGR 490,,,,,A,
BBA,BUS 490,,,,,I,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BSCE,CEN 490,,,,,B+,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,A,
BSCE,CEN 490,,,,,B+,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,I,
BBA,BUS 490,,,,,I,
BSME,ENG 101,32,0,C,C+,B-,C+
BSME,CSC 103,33,0,C+,B,B,C-
BSME,CSC 104,,,,,,
BSME,ART 102,11,0,B+,C-,C+,D+
BSME,ART 204,28,1,D+,C-,C,F
BBA,BUS 490,,,,,B,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B,
BBA,BUS 490,,,,,B+,
BBA,BUS 490,,,,,B-,
MBA,BUS 590,,,,,A,
BSCE,CEN 490,,,,,B+,
MBA,BUS 590,,,,,B,
BBA,BUS 490,,,,,B,
MBA,BUS 590,,,,,B+,
MBA,BUS 590,,,,,B,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BSCE,CEN 490,,,,,B+,
MBA,BUS 590,,,,,B,
BBA,BUS 490,,,,,I,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,A,
BBA,BUS 490,,,,,A,
BBA,BUS 490,,,,,B,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BSCE,CEN 490,,,,,B+,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,F,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B,
BSCE,CEN 490,,,,,B+,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BAEng,ENG 103,29,6,B,C+,B,A
BBA,BUS 490,,,,,B,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BSME,CHM 117,28,25,F,B-,D,D+
BSME,ENG 102,38,6,B-,D+,B-,B-
BSCE,CEN 490,,,,,B+,
BCSE,CSC 197,33,12,D+,F,F,F
BBA,BUS 490,,,,,B-,
BSCE,CEN 490,,,,,B+,
BSCE,CEN 490,,,,,B+,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BSCE,CEN 496,,,,,B+,
BSCE,CEN 496,,,,,B+,
MBA,BUS 590,,,,,A,
BBA,BUS 490,,,,,I,
BSCE,CEN 496,,,,,B+,
BSCE,CEN 496,,,,,B+,
BSME,STA 240,32,6,B-,D,B,B
BSCE,CEN 496,,,,,B-,
BBA,BUS 490,,,,,B+,
BSME,MEC 258,,,,,,
BCSE,ART 203,15,0,A,A,A,A
BBA,BUS 490,,,,,A,
BSCE,CEN 496,,,,,B-,
BSME,MEC 257,50,2,B,A,A,A
BBA,BUS 490,,,,,B,
BSME,MAT 219,20,7,D,B-,C-,C-
BSCE,CEN 496,,,,,B-,
BSCE,CEN 496,,,,,B-,
BBA,BUS 490,,,,,B,
BCSE,CSC 391,39,4,A,B,B+,C+
BSCE,CEN 496,,,,,B-,
BBA,BUS 490,,,,,B,
BCSE,CSC 455,30,11,F,C+,C+,D+
BSME,ART 202,15,2,B+,A,A,A
BCSE,CSC 383,26,3,B-,A,B+,B+
MBA,BUS 590,,,,,B+,
BCSE,CSC 384,,,,,,
BBA,BUS 490,,,,,B-,
BSCE,CEN 496,,,,,B-,
BCSE,STA 240,32,13,C-,D,C-,C
BBA,BUS 490,,,,,B,
BSCE,CEN 496,,,,,B-,
BSCE,CEN 496,,,,,B-,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B,
BSCE,CEN 496,,,,,B-,
BBA,BUS 490,,,,,A,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BSCE,CEN 496,,,,,B-,
BSCE,CEN 496,,,,,C,
BCSE,CSC 490,,,,,A,
BSCE,CEN 496,,,,,C,
BSCE,CEN 496,,,,,C,
BCSE,CSC 490,,,,,A,
BBA,BUS 490,,,,,A,
BBA,BUS 490,,,,,A,
BBA,BUS 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BCSE,CSC 490,,,,,A,
BBA,BUS 490,,,,,B,
BCSE,EEN 183,39,10,B,B+,A,A
BCSE,CSC 490,,,,,B,
BBA,BUS 490,,,,,B-,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BBA,BUS 490,,,,,B-,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B,
MBA,BUS 590,,,,,B,
BATHM,ENG 102,33,19,F,C,F,F
BATHM,MAT 107,40,32,F,B-,F,F
BATHM,THM 001,18,18,F,F,F,F
BATHM,ENG 102,32,28,F,F,F,F
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B+,
BCSE,CSC 490,,,,,B+,
BCSE,CSC 490,,,,,B+,
BSCE,CEN 496,,,,,C,
BCSE,CSC 490,,,,,A,
BSCE,CEN 496,,,,,C,
BCSE,CSC 490,,,,,B-,
BCSE,CSC 490,,,,,A,
BSCE,CEN 496,,,,,C,
BSCE,CEN 496,,,,,C,
BCSE,CSC 490,,,,,B,
BCSE,CSC 490,,,,,F,
MBA,BUS 590,,,,,B,
BCSE,CSC 490,,,,,A,
MBA,BUS 590,,,,,B-,
BCSE,CSC 490,,,,,A,
BATHM,THM 490,,,,,A,
BATHM,THM 490,,,,,A,
BCSE,CSC 490,,,,,A,
BATHM,THM 490,,,,,A,
BCSE,CSC 490,,,,,A,
BATHM,THM 490,,,,,A,
BATHM,THM 490,,,,,A,
BATHM,THM 490,,,,,A,
BATHM,THM 490,,,,,A,
BATHM,THM 490,,,,,A,
BSEEE,EEN 490,,,,,B,
BATHM,THM 490,,,,,A,
BCSE,CSC 490,,,,,B,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B,
BSCE,CEN 496,,,,,C,
BCSE,CSC 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BSCE,CEN 496,,,,,C+,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B+,
BSME,MEC 490,,,,,B,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,F,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,A,
BBA,FIN 403,30,10,C,B-,B-,C
BSME,MEC 490,,,,,B+,
BBA,CSC 105,28,3,B,A,A,A
BCSE,CSC 490,,,,,A,
BCSE,CSC 490,,,,,A,
BBA,MGT 301,43,11,C+,B,B,D+
BBA,MGT 401,31,12,F,C,C-,D
BBA,ENG 250,32,23,D,C-,C-,B-
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,B+,
BCSE,CSC 490,,,,,A,
BBA,BUS 301,37,6,B-,B,B,B
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,B-,
BBA,BUS 490,,,,,B-,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,A,
BCSE,CSC 104,,,,,,
BCSE,ENG 101,48,37,F,B-,F,C-
BCSE,MAT 147,30,17,F,C+,F,F
BSME,MEC 490,,,,,B+,
MBA,BUS 590,,,,,I,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,A,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,B+,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,B,
BSME,MEC 490,,,,,A,
BSAg,AGR 490,,,,,B,
BSAg,BIO 253,44,1,B,B+,B,B
BSCE,CEN 496,,,,,C+,
BSME,MEC 488,,,,,,
BSAg,ENG 203,44,2,B+,B+,B+,B+
BSCE,ENG 203,44,9,C,C,C+,C+
BSCE,ENG 203,44,6,C,B-,C,B-
BSME,ENG 203,44,0,B,A,A,B+
BSAg,ENG 203,34,2,B,A,B+,B+
BATHM,ENG 203,34,3,B-,B+,B,B
BSAg,ENG 203,48,1,B-,C-,B-,A
BSAG,ENG 203,48,0,A,B-,B+,B-
BSEEE,ENG 203,47,14,C-,C,C,C-
BSME,MEC 488,,,,,,
BSCE,ENG 203,48,14,C,B+,B,A
BSAg,ENG 203,34,0,B,B+,B+,B
BCSE,ENG 203,40,4,B,C,C+,C-
BSME,ENG 203,18,8,C,D,D,D+
BATHM,ENG 203,47,12,B,C,C+,B-
BSAg,ENG 203,18,9,B-,C+,C+,C
BATHM,ENG 203,18,1,C+,C-,C-,C+
BCSE,ENG 203,40,20,D,C+,C-,B-
BCSE,ENG 203,18,7,C-,D+,D+,C-
BSAG,ENG 203,40,22,D+,F,D,D
BSCE,ENG 203,40,8,C-,C+,C+,C+
BSME,ENG 203,40,31,F,F,F,F
BSN,ENG 203,47,16,B,C+,C+,B-
BBA,ENG 203,47,14,B-,B,B-,B-
BSEEE,ENG 203,18,1,B+,B+,B+,C+
BCSE,ENG 203,18,0,B+,C,B-,C-
BSEEE,ENG 203,18,0,A,B-,B,C
BCSE,ENG 203,40,24,D,F,D,C
BBA,ENG 203,18,10,F,F,F,D
BSCE,ENG 203,18,8,C,F,D+,D
BSAG,ENG 203,40,25,C,C+,C,C-
BAEng,ENG 105,48,16,B,C,C+,B-
BSME,ENG 203,48,18,A,C-,B-,A
BCSE,ENG 203,48,1,A,C,B+,A
BSME,MEC 488,,,,,,
BSME,MEC 488,,,,,,
BSN,ENG 203,44,6,C-,C,C+,C+
BBA,ENG 203,34,3,B,C+,B-,B
MBA,ENG 203,42,17,B+,B+,B+,B+
BSCE,ENG 203,48,0,B,B-,B-,D+
BBA,ENG 203,34,2,B-,B-,B-,C+
BSN,ENG 203,44,3,B,B,B,C+
BSEEE,ENG 203,34,2,B-,B+,B-,D
BSME,ENG 203,48,3,B-,D+,C+,C
BSME,ENG 203,35,1,B-,B-,B,B
BSEEE,ENG 203,48,0,A,B,A,A
BAEng,ENG 105,48,19,B-,B,B,B-
BAEng,ENG 105,22,0,B+,A,A,A
BSCE,ENG 203,44,3,B-,B,B,B+
BSAg,ENG 203,35,0,C,B-,B-,B-
BSEEE,ENG 203,43,1,B-,B,B+,B
BSAg,ENG 203,43,2,B,A,A,B
BBA,ENG 203,35,0,B-,B-,B-,C-
BSME,ENG 203,43,1,A,A,A,A
BBA,ENG 203,43,3,B+,A,A,B+
BCSE,ENG 203,35,0,B-,B,B-,C
BSCE,ENG 203,43,3,B-,B+,B,B-
BATHM,ENG 203,35,0,A,A,A,A
BATHM,ENG 203,43,0,B,A,A,B
BSCE,ENG 203,48,4,B-,C+,B,B+
BSME,ENG 203,48,0,A,B-,B+,B+
BSAg,ENG 203,44,9,B-,C+,B-,C+
BSEEE,ENG 203,48,0,C-,C-,C+,B-
BSME,ENG 203,35,0,B-,B-,B,A
BSME,ENG 203,35,0,B-,B,B,B-
BSME,ENG 203,34,0,B,B+,B+,B
BBA,ENG 203,34,2,B,A,A,B+
BSME,ENG 203,34,0,B,A,B+,B
BSME,ENG 203,35,0,C-,B,B,B-
BSME,ENG 203,44,10,B,B-,B-,B-
BSEEE,ENG 203,44,0,B+,A,A,A
BSCE,ENG 203,35,0,B+,B,A,B+
BCSE,ENG 203,34,0,B,A,A,B
BBA,ENG 203,48,0,B-,C-,B-,B-
BSCE,ENG 203,34,0,B-,B+,B,C+
BCSE,ENG 203,44,10,B+,B,B,B
BSME,MEC 488,,,,,,
BSEEE,EEN 488,,,,,B-,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B-,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B-,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B-,
BSEEE,EEN 488,,,,,B+,
BSEEE,EEN 488,,,,,A,
BSEEE,EEN 488,,,,,B,
BSEEE,EEN 488,,,,,B+,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,B,
BSME,MEC 488,,,,,B,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,B,
BSME,MEC 488,,,,,B,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,B,
BSME,MEC 488,,,,,B-,
BSME,MEC 488,,,,,B+,
BSME,MEC 488,,,,,A,
BSME,MEC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,A,
BCSE,CSC 488,,,,,B,
BCSE,CSC 488,,,,,F,
BCSE,CSC 488,,,,,B+,
BCSE,CSC 488,,,,,B,
BCSE,CSC 488,,,,,B+,
